##########
# Исследование № 000008
# 2025-11-09 17:52:24
##########
0000001148;13.90;5.65;-21.90;0;1
0000001169;14.00;5.65;-21.75;0;1
0000001188;14.05;5.60;-21.60;0;1
0000001196;14.20;5.60;-21.50;0;1
0000001227;14.30;5.55;-21.40;0;1
0000001246;14.40;5.45;-21.35;0;1
0000001282;14.50;5.35;-21.20;0;1
0000001302;14.65;5.30;-21.10;0;1
0000001313;14.75;5.20;-21.05;0;1
0000001346;14.85;5.15;-20.95;0;1
0000001393;14.90;5.05;-20.85;0;1
0000001403;15.00;5.00;-20.75;0;1
0000001411;15.10;4.90;-20.60;0;1
0000001437;15.20;4.80;-20.55;0;1
0000001461;15.30;4.70;-20.45;0;1
0000001472;15.35;4.65;-20.40;0;1
0000001484;15.45;4.60;-20.30;0;1
0000001516;15.55;4.60;-20.25;0;1
0000001539;15.65;4.50;-20.15;0;1
0000001571;15.80;4.45;-20.05;0;1
0000001587;15.85;4.40;-19.90;0;1
0000001602;16.00;4.35;-19.85;0;1
0000001626;16.10;4.30;-19.75;0;1
0000001665;16.25;4.30;-19.60;0;1
0000001677;16.35;4.30;-19.45;0;1
0000001699;16.40;4.25;-19.35;0;1
0000001723;16.45;4.15;-19.25;0;1
0000001743;16.60;4.05;-19.20;0;1
0000001775;16.75;4.00;-19.10;0;1
0000001775;16.85;3.90;-19.00;0;1
0000001804;16.95;3.90;-18.95;0;1
0000001820;17.05;3.90;-18.85;0;1
0000001858;17.20;3.85;-18.75;0;1
0000001867;17.30;3.75;-18.60;0;1
0000001903;17.45;3.65;-18.50;0;1
0000001923;17.55;3.60;-18.45;0;1
0000001936;17.60;3.50;-18.40;0;1
0000001946;17.70;3.45;-18.30;0;1
0000002008;17.80;3.40;-18.20;0;1
0000002010;17.90;3.35;-18.05;0;1
0000002039;18.05;3.35;-17.95;0;1
0000002045;18.10;3.35;-17.80;0;1
0000002090;18.20;3.35;-17.65;0;1
0000002109;18.25;3.35;-17.55;0;1
0000002115;18.35;3.30;-17.50;0;1
0000002138;18.45;3.30;-17.40;0;1
0000002159;18.55;3.30;-17.35;0;1
0000002182;18.65;3.30;-17.25;0;1
0000002220;18.80;3.30;-17.20;0;1
0000002237;18.95;3.30;-17.15;0;1
0000002262;19.05;3.20;-17.00;0;1
0000002270;19.20;3.20;-16.90;0;1
0000002290;19.25;3.15;-16.75;0;1
0000002313;19.35;3.10;-16.70;0;1
0000002334;19.45;3.10;-16.60;0;1
0000002372;19.55;3.10;-16.50;0;1
0000002391;19.60;3.00;-16.40;0;1
0000002396;19.65;2.95;-16.35;0;1
0000002421;19.75;2.95;-16.25;0;1
0000002450;19.85;2.85;-16.15;0;1
0000002460;20.00;2.75;-16.05;0;1
0000002484;20.05;2.70;-16.00;0;1
0000002516;20.20;2.70;-15.90;0;1
0000002531;20.25;2.65;-15.75;0;1
0000002547;20.30;2.60;-15.70;0;1
0000002589;20.40;2.55;-15.65;0;1
0000002604;20.55;2.50;-15.60;0;1
0000002610;20.65;2.45;-15.50;0;1
0000002655;20.70;2.40;-15.40;0;1
0000002674;20.80;2.30;-15.35;0;1
0000002689;20.90;2.30;-15.25;0;1
0000002707;21.00;2.20;-15.15;0;1
0000002720;21.15;2.10;-15.05;0;1
0000002751;21.25;2.05;-15.00;0;1
0000002787;21.40;1.95;-14.95;0;1
0000002803;21.45;1.95;-14.85;0;1
0000002822;21.50;1.95;-14.70;0;1
0000002842;21.60;1.90;-14.60;0;1
0000002872;21.70;1.85;-14.55;0;1
0000002881;21.75;1.80;-14.45;0;1
0000002893;21.90;1.75;-14.40;0;1
0000002935;22.05;1.70;-14.30;0;1
0000002957;22.15;1.60;-14.20;0;1
0000002975;22.30;1.60;-14.10;0;1
0000002999;22.35;1.55;-13.95;0;1
0000003022;22.45;1.50;-13.85;0;1
0000003042;22.60;1.50;-13.75;0;1
0000003071;22.70;1.40;-13.65;0;1
0000003102;22.80;1.35;-13.60;0;1
0000003104;22.90;1.30;-13.50;0;1
0000003127;23.00;1.30;-13.45;0;1
0000003148;23.10;1.25;-13.35;0;1
0000003180;23.25;1.20;-13.25;0;1
0000003196;23.35;1.20;-13.15;0;1
0000003214;23.40;1.15;-13.05;0;1
0000003235;23.55;1.15;-13.00;0;1
0000003261;23.60;1.10;-12.95;0;1
0000003305;23.65;1.00;-12.90;0;1
0000003324;23.80;0.95;-12.85;0;1
0000003328;23.90;0.95;-12.75;0;1
0000003353;24.00;0.90;-12.65;0;1
0000003374;24.05;0.90;-12.60;0;1
0000003374;24.15;0.80;-12.50;0;1
0000003413;24.25;0.75;-12.35;0;1
0000003439;24.40;0.70;-12.25;0;1
0000003469;24.55;0.70;-12.15;0;1
0000003469;24.60;0.65;-12.05;0;1
0000003508;24.70;0.55;-11.95;0;1
0000003541;24.80;0.50;-11.90;0;1
0000003561;24.90;0.40;-11.75;0;1
0000003588;25.05;0.30;-11.65;0;1
0000003588;25.15;0.25;-11.60;0;1
0000003611;25.20;0.25;-11.50;0;1
0000003631;25.30;0.20;-11.35;0;1
0000003656;25.40;0.15;-11.25;0;1
0000003679;25.55;0.10;-11.10;0;1
0000003691;25.65;0.05;-11.00;0;1
0000003726;25.70;-0.05;-10.95;0;1
0000003743;25.75;-0.15;-10.80;0;1
0000003772;25.85;-0.15;-10.65;0;1
0000003786;25.90;-0.15;-10.55;0;1
0000003818;26.00;-0.20;-10.50;0;1
0000003833;26.05;-0.25;-10.35;0;1
0000003853;26.15;-0.25;-10.25;0;1
0000003875;26.25;-0.25;-10.10;0;1
0000003901;26.35;-0.35;-9.95;0;1
0000003913;26.40;-0.45;-9.90;0;1
0000003937;26.50;-0.45;-9.75;0;1
0000003964;26.65;-0.45;-9.70;0;1
0000003976;26.75;-0.50;-9.60;0;1
0000004025;26.85;-0.55;-9.55;0;1
0000004031;27.00;-0.65;-9.45;0;1
0000004040;27.15;-0.70;-9.40;0;1
0000004071;27.20;-0.75;-9.25;0;1
0000004090;27.35;-0.80;-9.10;0;1
0000004117;27.45;-0.90;-9.05;0;1
0000004141;27.60;-1.00;-8.95;0;1
0000004168;27.65;-1.05;-8.80;0;1
0000004182;27.70;-1.10;-8.75;0;1
0000004198;27.80;-1.15;-8.65;0;1
0000004216;27.90;-1.25;-8.60;0;1
0000004247;28.00;-1.30;-8.50;0;1
0000004261;28.05;-1.30;-8.45;0;1
0000004293;28.20;-1.40;-8.30;0;1
0000004342;28.35;-1.50;-8.20;0;1
0000004349;28.45;-1.50;-8.05;0;1
0000004393;28.55;-1.55;-7.95;0;1
0000004398;28.65;-1.60;-7.80;0;1
0000004404;28.70;-1.60;-7.75;0;1
0000004441;28.85;-1.65;-7.65;0;1
0000004456;28.90;-1.70;-7.60;0;1
0000004471;29.00;-1.80;-7.55;0;1
0000004494;29.05;-1.85;-7.45;0;1
0000004546;29.15;-1.95;-7.30;0;1
0000004550;29.25;-2.00;-7.25;0;1
0000004562;29.30;-2.10;-7.15;0;1
0000004577;29.45;-2.15;-7.05;0;1
0000004627;29.50;-2.25;-6.90;0;1
0000004635;29.60;-2.25;-6.75;0;1
0000004654;29.70;-2.30;-6.70;0;1
0000004670;29.80;-2.35;-6.60;0;1
0000004696;29.95;-2.45;-6.45;0;1
0000004719;30.10;-2.45;-6.30;0;1
0000004735;30.25;-2.50;-6.20;0;1
0000004773;30.30;-2.55;-6.15;0;1
0000004780;30.40;-2.60;-6.05;0;1
0000004808;30.55;-2.65;-5.95;0;1
0000004816;30.65;-2.70;-5.85;0;1
0000004847;30.75;-2.70;-5.75;0;1
0000004870;30.80;-2.75;-5.60;0;0
0000004907;30.85;-2.80;-5.55;0;0
0000004921;31.00;-2.80;-5.50;0;0
0000004935;31.15;-2.85;-5.45;0;0
0000004956;31.25;-2.85;-5.35;0;0
0000004987;31.35;-2.90;-5.25;0;0
0000005000;31.40;-3.00;-5.15;0;0
0000005022;31.55;-3.05;-5.10;0;0
0000005035;31.70;-3.05;-4.95;0;0
0000005074;31.85;-3.10;-4.90;0;0
0000005090;31.95;-3.15;-4.85;0;0
0000005112;32.00;-3.15;-4.70;0;0
0000005130;32.10;-3.25;-4.55;0;0
0000005154;32.25;-3.30;-4.45;0;0
0000005190;32.35;-3.35;-4.30;0;0
0000005207;32.45;-3.40;-4.25;0;0
0000005225;32.55;-3.50;-4.10;0;0
0000005249;32.65;-3.55;-4.05;0;0
0000005273;32.80;-3.55;-3.95;0;0
0000005298;32.85;-3.60;-3.80;0;0
0000005321;32.95;-3.70;-3.70;0;0
0000005345;33.05;-3.80;-3.65;0;0
0000005354;33.20;-3.85;-3.55;0;0
0000005375;33.25;-3.95;-3.45;0;0
0000005391;33.30;-4.00;-3.35;0;0
0000005426;33.40;-4.00;-3.20;0;0
0000005454;33.45;-4.10;-3.15;0;0
0000005463;33.55;-4.15;-3.10;0;0
0000005484;33.70;-4.20;-3.05;0;0
0000005520;33.80;-4.30;-3.00;0;0
0000005539;33.90;-4.30;-2.90;0;0
0000005549;33.95;-4.35;-2.85;0;0
0000005573;34.00;-4.45;-2.75;0;0
0000005597;34.05;-4.45;-2.70;0;0
0000005618;34.20;-4.45;-2.55;0;0
0000005651;34.35;-4.50;-2.45;0;0
0000005672;34.45;-4.50;-2.40;0;0
0000005695;34.50;-4.50;-2.25;0;0
0000005705;34.65;-4.60;-2.10;0;0
0000005739;34.70;-4.60;-2.05;0;0
0000005754;34.80;-4.65;-1.90;0;0
0000005782;34.90;-4.65;-1.85;0;0
0000005806;35.05;-4.65;-1.75;0;0
0000005829;35.20;-4.75;-1.65;0;0
0000005837;35.35;-4.85;-1.60;0;0
0000005873;35.50;-4.90;-1.45;0;0
0000005888;35.55;-4.90;-1.40;0;0
0000005903;35.65;-4.95;-1.25;0;0
0000005936;35.70;-5.05;-1.15;0;0
0000005950;35.80;-5.10;-1.05;0;0
0000005971;35.90;-5.10;-0.90;0;0
0000005994;36.05;-5.15;-0.80;0;0
0000006029;36.15;-5.25;-0.70;0;0
0000006029;36.30;-5.25;-0.60;0;0
0000006056;36.35;-5.30;-0.50;0;0
0000006079;36.50;-5.35;-0.40;0;0
0000006106;36.65;-5.40;-0.35;0;0
0000006122;36.75;-5.50;-0.25;0;0
0000006154;36.90;-5.50;-0.15;0;0
0000006175;37.00;-5.55;0.00;0;0
0000006212;37.10;-5.55;0.10;0;0
0000006218;37.20;-5.55;0.20;0;0
0000006251;37.25;-5.65;0.30;0;0
0000006255;37.35;-5.70;0.35;0;0
0000006277;37.45;-5.75;0.50;0;0
0000006310;37.50;-5.85;0.60;0;0
0000006325;37.60;-5.95;0.70;0;0
0000006357;37.75;-5.95;0.80;0;0
0000006385;37.85;-6.05;0.90;0;0
0000006406;37.95;-6.10;1.00;0;0
0000006425;38.10;-6.20;1.05;0;0
0000006434;38.15;-6.30;1.10;0;0
0000006457;38.25;-6.35;1.25;0;0
0000006492;38.35;-6.35;1.35;0;0
0000006492;38.45;-6.40;1.50;0;0
0000006534;38.55;-6.40;1.65;0;0
0000006556;38.70;-6.40;1.70;0;0
0000006566;38.75;-6.45;1.80;0;0
0000006585;38.85;-6.45;1.90;0;0
0000006615;38.90;-6.50;1.95;0;0
0000006634;39.00;-6.55;2.10;0;0
0000006653;39.15;-6.65;2.20;0;0
0000006677;39.30;-6.70;2.30;0;0
0000006727;39.40;-6.75;2.20;0;0
0000006744;39.45;-6.80;2.15;0;0
0000006746;39.50;-6.80;2.10;0;0
0000006771;39.50;-6.90;2.05;0;0
0000006791;39.50;-6.90;2.00;0;0
0000006820;39.55;-6.95;1.95;0;0
0000006857;39.55;-7.00;1.85;0;0
0000006866;39.50;-7.10;1.80;0;0
0000006866;39.50;-7.10;1.75;0;0
0000006882;39.55;-7.15;1.75;0;0
0000006913;39.55;-7.20;1.70;0;0
0000006932;39.60;-7.25;1.65;0;0
0000006969;39.55;-7.35;1.55;0;0
0000006976;39.55;-7.40;1.50;0;0
0000006999;39.50;-7.45;1.45;0;0
0000007024;39.45;-7.55;1.45;0;0
0000007058;39.45;-7.55;1.40;0;0
0000007080;39.45;-7.60;1.30;0;0
0000007105;39.45;-7.70;1.25;0;0
0000007119;39.45;-7.80;1.20;0;0
0000007135;39.45;-7.85;1.20;0;0
0000007169;39.45;-7.90;1.15;0;0
0000007183;39.45;-8.00;1.10;0;0
0000007200;39.45;-8.05;1.00;0;0
0000007232;39.50;-8.15;0.90;0;0
0000007250;39.50;-8.20;0.85;0;0
0000007290;39.45;-8.25;0.85;0;0
0000007310;39.45;-8.30;0.85;0;0
0000007310;39.50;-8.35;0.85;0;0
0000007343;39.50;-8.40;0.80;0;0
0000007391;39.45;-8.45;0.70;0;0
0000007391;39.40;-8.50;0.65;0;0
0000007407;39.35;-8.55;0.60;0;0
0000007430;39.40;-8.60;0.60;0;0
0000007454;39.40;-8.60;0.50;0;0
0000007474;39.45;-8.65;0.45;0;0
0000007492;39.50;-8.70;0.35;0;0
0000007517;39.50;-8.70;0.30;0;0
0000007543;39.45;-8.75;0.25;0;0
0000007569;39.40;-8.80;0.25;0;0
0000007589;39.45;-8.85;0.20;0;0
0000007601;39.50;-8.85;0.20;0;0
0000007620;39.45;-8.85;0.15;0;0
0000007648;39.45;-8.85;0.15;0;0
0000007662;39.45;-8.90;0.10;0;0
0000007696;39.45;-9.00;0.00;0;0
0000007718;39.50;-9.00;-0.10;0;0
0000007731;39.55;-9.10;-0.10;0;0
0000007757;39.55;-9.15;-0.15;0;0
0000007780;39.50;-9.20;-0.20;0;0
0000007802;39.50;-9.30;-0.20;0;0
0000007818;39.50;-9.35;-0.25;0;0
0000007850;39.50;-9.35;-0.25;0;0
0000007864;39.55;-9.40;-0.30;0;0
0000007891;39.55;-9.45;-0.30;0;0
0000007916;39.60;-9.50;-0.40;0;0
0000007956;39.65;-9.55;-0.50;0;0
0000007977;39.65;-9.45;-0.50;0;0
0000007981;39.60;-9.35;-0.60;0;0
0000007995;39.55;-9.30;-0.60;0;0
0000008025;39.55;-9.25;-0.70;0;0
0000008038;39.55;-9.20;-0.70;0;0
0000008094;39.55;-9.10;-0.75;0;0
0000008098;39.55;-9.05;-0.85;0;0
0000008132;39.50;-8.95;-0.95;0;0
0000008138;39.45;-8.90;-1.05;0;0
0000008158;39.45;-8.85;-1.05;0;0
0000008181;39.45;-8.80;-1.10;0;0
0000008215;39.50;-8.75;-1.15;0;0
0000008225;39.55;-8.65;-1.15;0;0
0000008243;39.55;-8.65;-1.25;0;0
0000008273;39.55;-8.60;-1.30;0;0
0000008281;39.60;-8.50;-1.30;0;0
0000008336;39.65;-8.45;-1.30;0;0
0000008355;39.60;-8.35;-1.35;0;0
0000008356;39.60;-8.30;-1.45;0;0
0000008375;39.60;-8.25;-1.55;0;0
0000008403;39.65;-8.15;-1.60;0;0
0000008407;39.65;-8.10;-1.60;0;0
0000008439;39.70;-8.05;-1.60;0;0
0000008478;39.75;-7.95;-1.70;0;0
0000008484;39.70;-7.90;-1.75;0;0
0000008506;39.70;-7.80;-1.75;0;0
0000008533;39.75;-7.80;-1.75;0;0
0000008574;39.75;-7.80;-1.80;0;0
0000008594;39.70;-7.75;-1.80;0;0
0000008598;39.75;-7.75;-1.85;0;0
0000008615;39.70;-7.70;-1.95;0;0
0000008640;39.70;-7.65;-1.95;0;0
0000008671;39.70;-7.65;-2.00;0;0
0000008696;39.70;-7.55;-2.05;0;0
0000008704;39.70;-7.55;-2.10;0;0
0000008740;39.65;-7.55;-2.10;0;0
0000008740;39.65;-7.50;-2.20;0;0
0000008774;39.70;-7.40;-2.20;0;0
0000008794;39.75;-7.35;-2.25;0;0
0000008813;39.75;-7.30;-2.30;0;0
0000008834;39.70;-7.25;-2.30;0;0
0000008852;39.70;-7.15;-2.30;0;0
0000008882;39.70;-7.10;-2.30;0;0
0000008898;39.65;-7.00;-2.30;0;0
0000008929;39.65;-7.00;-2.30;0;0
0000008945;39.65;-6.95;-2.40;0;0
0000008961;39.60;-6.90;-2.40;0;0
0000008993;39.55;-6.85;-2.40;0;0
0000009028;39.55;-6.75;-2.40;0;0
0000009028;39.50;-6.65;-2.45;0;0
0000009058;39.45;-6.60;-2.50;0;0
0000009079;39.45;-6.60;-2.60;0;0
0000009119;39.50;-6.50;-2.60;0;0
0000009135;39.50;-6.40;-2.65;0;0
0000009156;39.55;-6.30;-2.70;0;0
0000009166;39.55;-6.25;-2.75;0;0
0000009182;39.50;-6.25;-2.80;0;0
0000009216;39.55;-6.15;-2.90;0;0
0000009231;39.60;-6.10;-2.90;0;0
0000009251;39.60;-6.05;-3.00;0;0
0000009279;39.65;-6.00;-3.05;0;0
0000009306;39.65;-6.00;-3.15;0;0
0000009326;39.70;-5.95;-3.25;0;0
0000009357;39.70;-5.85;-3.25;0;0
0000009389;39.70;-5.80;-3.30;0;0
0000009391;39.70;-5.75;-3.30;0;0
0000009413;39.65;-5.70;-3.35;0;0
0000009437;39.65;-5.65;-3.45;0;0
0000009456;39.60;-5.55;-3.50;0;0
0000009486;39.60;-5.50;-3.55;0;0
0000009504;39.65;-5.45;-3.65;0;0
0000009522;39.65;-5.45;-3.70;0;0
0000009554;39.60;-5.45;-3.75;0;0
0000009595;39.65;-5.45;-3.85;0;0
0000009596;39.70;-5.40;-3.95;1;0
0000009596;39.70;-5.30;-4.05;1;0
0000009648;39.65;-5.25;-4.10;1;0
0000009653;39.65;-5.15;-4.15;1;0
0000009675;39.70;-5.10;-4.20;1;0
0000009692;39.75;-5.05;-4.30;1;0
0000009727;39.75;-5.05;-4.30;1;0
0000009740;39.75;-5.00;-4.30;1;0
0000009772;39.70;-4.95;-4.35;1;0
0000009790;39.75;-4.95;-4.40;1;0
0000009825;39.80;-4.90;-4.40;1;0
0000009835;39.80;-4.90;-4.45;1;0
0000009857;39.80;-4.80;-4.50;1;0
0000009867;39.80;-4.80;-4.60;1;0
0000009899;39.80;-4.75;-4.70;1;0
0000009924;39.85;-4.65;-4.80;1;0
0000009950;39.85;-4.65;-4.85;1;0
0000009971;39.85;-4.60;-4.90;1;0
0000009980;39.80;-4.60;-4.90;1;0
0000010005;39.80;-4.55;-5.00;1;0
0000010028;39.80;-4.50;-5.10;1;0
0000010050;39.85;-4.40;-5.15;1;0
0000010074;39.85;-4.40;-5.15;1;0
0000010097;39.90;-4.30;-5.25;1;0
0000010104;39.85;-4.25;-5.30;1;0
0000010136;39.90;-4.15;-5.40;1;0
0000010160;39.90;-4.10;-5.45;1;0
0000010219;39.90;-4.00;-5.50;1;0
0000010246;39.85;-3.95;-5.60;1;0
0000010251;39.90;-3.90;-5.65;1;0
0000010253;39.90;-3.85;-5.70;1;0
0000010262;39.90;-3.80;-5.80;1;0
0000010292;39.90;-3.70;-5.85;1;0
0000010310;39.85;-3.65;-5.95;1;0
0000010343;39.85;-3.55;-6.05;1;0
0000010359;39.90;-3.50;-6.10;1;0
0000010379;39.95;-3.45;-6.15;1;0
0000010402;39.95;-3.35;-6.20;1;0
0000010440;40.00;-3.30;-6.25;1;0
0000010454;40.05;-3.25;-6.25;1;0
0000010454;40.05;-3.20;-6.35;1;0
0000010491;40.05;-3.20;-6.45;1;0
0000010513;40.05;-3.15;-6.50;1;0
0000010534;40.05;-3.05;-6.50;1;0
0000010563;40.00;-3.00;-6.55;1;0
0000010582;40.00;-3.00;-6.65;1;0
0000010615;39.95;-2.90;-6.75;1;0
0000010623;39.95;-2.85;-6.85;1;0
0000010649;39.95;-2.75;-6.90;1;0
0000010674;39.90;-2.70;-6.90;1;0
0000010708;39.90;-2.65;-6.90;1;0
0000010725;39.90;-2.65;-6.90;1;0
0000010755;39.85;-2.65;-6.90;1;0
0000010755;39.80;-2.65;-6.90;1;0
0000010781;39.85;-2.60;-6.95;1;0
0000010811;39.80;-2.50;-6.95;1;0
0000010816;39.75;-2.45;-7.00;1;0
0000010865;39.75;-2.40;-7.05;1;0
0000010871;39.70;-2.40;-7.10;1;0
0000010878;39.70;-2.35;-7.15;1;0
0000010910;39.70;-2.25;-7.20;1;0
0000010931;39.75;-2.15;-7.25;1;0
0000010954;39.70;-2.10;-7.30;1;0
0000010995;39.70;-2.05;-7.35;1;0
0000010999;39.70;-2.00;-7.40;1;0
0000011025;39.70;-1.90;-7.40;1;0
0000011055;39.70;-1.85;-7.45;1;0
0000011098;39.65;-1.80;-7.45;1;0
0000011106;39.65;-1.80;-7.55;1;0
0000011108;39.65;-1.80;-7.65;1;0
0000011151;39.60;-1.75;-7.65;1;0
0000011158;39.55;-1.65;-7.70;1;0
0000011179;39.55;-1.55;-7.75;1;0
0000011230;39.55;-1.55;-7.80;1;0
0000011238;39.55;-1.55;-7.80;1;0
0000011240;39.50;-1.50;-7.85;1;0
0000011266;39.50;-1.45;-7.95;1;0
0000011298;39.45;-1.40;-8.00;1;0
0000011306;39.50;-1.40;-8.05;1;0
0000011330;39.50;-1.35;-8.05;1;0
0000011353;39.45;-1.30;-8.10;1;0
0000011379;39.50;-1.30;-8.15;1;0
0000011408;39.55;-1.20;-8.20;1;0
0000011437;39.50;-1.15;-8.25;1;0
0000011463;39.50;-1.10;-8.30;1;0
0000011469;39.55;-1.00;-8.35;1;0
0000011515;39.60;-0.95;-8.45;1;0
0000011520;39.55;-0.85;-8.45;1;0
0000011560;39.60;-0.80;-8.55;1;0
0000011572;39.60;-0.75;-8.60;1;1
0000011572;39.60;-0.70;-8.65;1;1
0000011602;39.65;-0.60;-8.70;1;1
0000011623;39.70;-0.50;-8.70;1;1
0000011639;39.70;-0.40;-8.75;1;1
0000011664;39.75;-0.35;-8.85;1;1
0000011713;39.75;-0.30;-8.90;1;1
0000011720;39.80;-0.30;-9.00;1;1
0000011743;39.80;-0.25;-9.00;1;1
0000011745;39.80;-0.20;-9.05;1;1
0000011794;39.80;-0.20;-9.15;1;1
0000011805;39.75;-0.10;-9.20;1;1
0000011842;39.70;0.00;-9.25;1;1
0000011866;39.70;0.05;-9.25;1;1
0000011872;39.65;0.10;-9.35;1;1
0000011892;39.65;0.10;-9.45;1;1
0000011901;39.65;0.20;-9.55;1;1
0000011931;39.65;0.30;-9.60;1;1
0000011949;39.65;0.30;-9.65;1;1
0000011978;39.60;0.40;-9.65;1;1
0000011990;39.60;0.45;-9.70;1;1
0000012029;39.65;0.50;-9.75;1;1
0000012037;39.70;0.50;-9.85;1;1
0000012083;39.70;0.50;-9.85;1;1
0000012091;39.70;0.50;-9.85;1;1
0000012130;39.75;0.55;-9.85;1;1
0000012136;39.80;0.65;-9.85;1;1
0000012142;39.85;0.65;-9.90;1;1
0000012171;39.80;0.70;-9.90;1;1
0000012202;39.85;0.75;-9.90;1;1
0000012229;39.85;0.80;-9.95;1;1
0000012235;39.85;0.85;-10.00;1;1
0000012263;39.85;0.90;-10.05;1;1
0000012298;39.85;0.95;-10.10;1;1
0000012303;39.90;1.00;-10.10;1;1
0000012326;39.95;1.00;-10.15;1;1
0000012365;39.90;1.05;-10.20;1;1
0000012369;39.95;1.10;-10.30;1;1
0000012414;39.90;1.15;-10.35;1;1
0000012420;39.85;1.25;-10.40;1;1
0000012450;39.85;1.25;-10.45;1;1
0000012455;39.85;1.30;-10.50;1;1
0000012492;39.85;1.40;-10.55;1;1
0000012503;39.80;1.40;-10.65;1;1
0000012543;39.80;1.45;-10.65;1;1
0000012550;39.85;1.55;-10.75;1;1
0000012581;39.80;1.65;-10.85;1;1
0000012587;39.75;1.75;-10.95;1;1
0000012604;39.70;1.80;-11.00;1;1
0000012645;39.65;1.90;-11.10;1;1
0000012653;39.60;1.90;-11.20;1;1
0000012693;39.55;1.95;-11.30;1;1
0000012719;39.50;2.00;-11.40;1;1
0000012719;39.45;2.05;-11.40;1;1
0000012759;39.45;2.10;-11.45;1;1
0000012775;39.40;2.15;-11.50;1;1
0000012791;39.35;2.20;-11.55;1;1
0000012808;39.35;2.30;-11.55;1;1
0000012829;39.35;2.35;-11.55;1;1
0000012852;39.30;2.40;-11.65;1;1
0000012885;39.25;2.45;-11.70;1;1
0000012913;39.25;2.45;-11.75;1;1
0000012913;39.25;2.50;-11.80;1;1
0000012937;39.30;2.60;-11.85;1;1
0000012949;39.30;2.70;-11.95;1;1
0000012981;39.35;2.70;-12.00;1;1
0000013008;39.40;2.75;-12.00;1;1
0000013022;39.40;2.80;-12.05;1;1
0000013056;39.40;2.80;-12.15;1;1
0000013080;39.40;2.80;-12.20;1;1
0000013080;39.35;2.85;-12.20;1;1
0000013112;39.40;2.90;-12.25;1;1
0000013120;39.35;2.90;-12.30;1;1
0000013157;39.40;2.95;-12.35;1;1
0000013165;39.45;3.05;-12.35;1;1
0000013193;39.40;3.05;-12.45;1;1
0000013231;39.40;3.10;-12.55;1;1
0000013259;39.35;3.20;-12.55;1;1
0000013259;39.40;3.25;-12.65;1;1
0000013262;39.35;3.30;-12.70;1;1
0000013280;39.40;3.30;-12.75;1;1
0000013292;39.45;3.35;-12.85;1;1
0000013322;39.45;3.40;-12.85;1;1
0000013357;39.45;3.40;-12.85;1;1
0000013389;39.45;3.40;-12.95;1;1
0000013391;39.45;3.45;-13.05;1;1
0000013397;39.50;3.55;-13.10;1;1
0000013408;39.55;3.65;-13.15;1;1
0000013432;39.50;3.70;-13.15;1;1
0000013440;39.55;3.80;-13.25;1;1
0000013440;39.60;3.80;-13.35;1;1
0000013474;39.55;3.80;-13.35;1;1
0000013495;39.60;3.85;-13.40;1;1
0000013499;39.65;3.95;-13.40;1;1
0000013511;39.70;4.05;-13.45;1;1
0000013534;39.70;4.15;-13.50;1;1
0000013546;39.70;4.20;-13.55;1;1
